State	Time (s)	Phi (rad)	Del (rad)	dPhi (rad/s)	dDel (rad/s)	v_r (m/s)	v (m/s)	u (Nm)	T (Nm)	Heading (rad)	dHeading (rad/s)	Phi_y (rad)	Del_y (rad)	dPhi_y (rad/s)	dDel_y (rad/s)
5	53.185	-0.6964	-0.2042	-0.0012	0	0	0	-0.2744	0	-5.4814	-0.002	-0.6916	-0.2042	-0.0015	0
5	53.207	-0.6964	-0.2042	-0.001	0	0	0	-0.2744	0	-5.4814	-0.0012	-0.6912	-0.2042	-0.0007	0
5	53.227	-0.6964	-0.2042	0	0	0	0	-0.2744	0	-5.4815	-0.0029	-0.6955	-0.2042	-0.0002	0
5	53.248	-0.6964	-0.2042	0.0021	0	0	0	-0.2744	0	-5.4815	-0.0038	-0.6875	-0.2042	0.0018	0
5	53.268	-0.6963	-0.2042	0.0009	0	0	0	-0.2744	0	-5.4816	-0.0048	-0.6889	-0.2042	0.0004	0
5	53.29	-0.6962	-0.2042	0.002	0	0	0	-0.2744	0	-5.4817	-0.0057	-0.6812	-0.2042	0.0024	0
5	53.31	-0.6962	-0.2042	-0.0027	0	0	0	-0.2744	0	-5.4818	-0.0027	-0.6849	-0.2042	-0.0028	0
5	53.331	-0.6962	-0.2042	-0.0013	0	0	0	-0.2744	0	-5.4819	-0.0049	-0.6805	-0.2042	-0.0011	0
5	53.351	-0.6963	-0.2042	-0.0034	0	0	0	-0.2744	0	-5.4819	-0.0046	-0.6839	-0.2042	-0.0037	0
5	53.426	-0.6963	-0.2042	-0.0049	0	0	0	-0.2744	0	-5.4819	-0.0044	-0.6887	-0.2042	-0.0053	0
5	53.446	-0.6967	-0.2042	-0.0035	0	0	0	-0.2744	0	-5.4827	-0.0079	-0.6851	-0.2042	-0.0034	0
5	53.467	-0.6967	-0.2042	-0.0028	0	0	0	-0.2744	0	-5.4829	-0.007	-0.6838	-0.2042	-0.0021	0
5	53.487	-0.6968	-0.2042	-0.0023	0	0	0	-0.2744	0	-5.483	-0.0036	-0.6875	-0.2042	-0.0025	0
5	53.509	-0.6968	-0.2042	-0.0032	0	0	0	-0.2744	0	-5.483	-0.0034	-0.6863	-0.2042	-0.0031	0
5	53.529	-0.6968	-0.2042	-0.001	0	0	0	-0.2744	0	-5.4831	-0.0021	-0.6886	-0.2042	-0.001	0
5	53.55	-0.6968	-0.2042	-0.0009	0	0	0	-0.2744	0	-5.4831	-0.0032	-0.6819	-0.2042	-0.0012	0
5	53.57	-0.6968	-0.2042	-0.0042	0	0	0	-0.2744	0	-5.4832	-0.0052	-0.6818	-0.2042	-0.0045	0
5	53.592	-0.6969	-0.2042	-0.0055	0	0	0	-0.2744	0	-5.4834	-0.0077	-0.6846	-0.2042	-0.0056	0
5	53.612	-0.697	-0.2042	-0.0051	0	0	0	-0.2744	0	-5.4835	-0.0087	-0.6873	-0.2042	-0.0053	0
5	53.633	-0.6971	-0.2042	-0.0071	0	0	0	-0.2744	0	-5.4837	-0.0097	-0.6887	-0.2042	-0.007	0
5	53.653	-0.6972	-0.2042	-0.009	0	0	0	-0.2744	0	-5.4839	-0.01	-0.6949	-0.2042	-0.0091	0
5	53.675	-0.6974	-0.2042	-0.0075	0	0	0	-0.2744	0	-5.4841	-0.0098	-0.6924	-0.2042	-0.0075	0
5	53.695	-0.6975	-0.2045	-0.0041	-0.0015	0	0	-0.2744	0	-5.4843	-0.009	-0.6956	-0.2045	-0.0042	-0.0015
5	53.716	-0.6976	-0.2045	-0.0039	-0.0003	0	0	-0.2744	0	-5.4845	-0.0067	-0.6944	-0.2045	-0.0035	-0.0003
5	53.736	-0.6976	-0.2045	-0.0028	0	0	0	-0.2744	0	-5.4846	-0.0053	-0.6971	-0.2045	-0.0028	0
5	53.758	-0.6977	-0.2045	-0.0018	0	0	0	-0.2744	0	-5.4847	-0.002	-0.695	-0.2045	-0.0019	0
5	53.779	-0.6977	-0.2045	0.0013	0	0	0	-0.2744	0	-5.4847	-0.0035	-0.6969	-0.2045	0.0013	0
5	53.799	-0.6976	-0.2045	-0.0001	-0.0015	0	0	-0.2744	0	-5.4848	-0.0038	-0.6804	-0.2045	-0.0004	-0.0015
5	53.82	-0.6976	-0.2045	-0.0027	-0.0064	0	0	-0.2744	0	-5.4848	-0.0035	-0.6802	-0.2045	-0.0025	-0.0064
5	53.841	-0.6977	-0.2048	-0.0069	-0.0088	0	0	-0.2744	0	-5.485	-0.0064	-0.6782	-0.2048	-0.0073	-0.0088
5	53.862	-0.6977	-0.2048	-0.0063	-0.0058	0	0	-0.2744	0	-5.4852	-0.012	-0.6803	-0.2048	-0.0063	-0.0058
5	53.882	-0.6979	-0.2052	-0.0104	-0.0042	0	0	-0.2744	0	-5.4854	-0.0121	-0.6855	-0.2052	-0.0101	-0.0042
5	53.903	-0.6981	-0.2052	-0.0137	-0.0024	0	0	-0.2744	0	-5.4857	-0.0126	-0.6902	-0.2052	-0.0137	-0.0024
5	53.925	-0.6983	-0.2052	-0.0126	-0.0042	0	0	-0.2744	0	-5.486	-0.0111	-0.6839	-0.2052	-0.0122	-0.0042
5	53.998	-0.6984	-0.2052	-0.0121	-0.0042	0	0	-0.2744	0	-5.486	-0.0118	-0.6921	-0.2052	-0.0119	-0.0042
5	54.018	-0.6987	-0.2052	0.0027	-0.0036	0	0	-0.2744	0	-5.4866	-0.0029	-0.7112	-0.2052	0.0027	-0.0036
5	54.038	-0.6986	-0.2052	0.0028	-0.0036	0	0	-0.2744	0	-5.4867	0.0008	-0.7049	-0.2052	0.0025	-0.0036
